Artist_Reputation,Weight,Material,Price_Of_Sculpture,Base_Shipping_Price,International,Express_Shipment,Installation_Included,Transport,Fragile,Customer_Information,Cost
Moderate_Reputation,27899.66926070039,Brass,114.26,86.87,Yes,No,Yes,Waterways,No,Working Class,698.84
High_Reputation,86.0,Bronze,5.73,20.56,Yes,No,No,Waterways,No,Working Class,322.99
Low_Reputation,891.0,Aluminium,3.2,14.96,Yes,No,Yes,Waterways,No,Working Class,143.46
High_Reputation,769.0,Clay,3.12,19.08,No,No,No,Airways,Yes,Working Class,314.72
High_Reputation,3744.0,Bronze,20.44,18.41,No,Yes,No,Airways,No,Wealthy,443.78
Low_Reputation,125.0,Aluminium,6.87,17.01,Yes,No,Yes,Waterways,No,Wealthy,188.18
High_Reputation,101.0,Clay,3.76,16.18,No,No,Yes,Waterways,Yes,Working Class,222.43
Moderate_Reputation,2435.0,Aluminium,15.73,17.91,No,No,Yes,Waterways,No,Working Class,343.92
High_Reputation,596.0,Wood,3.16,23.83,No,No,No,Roadways,No,Working Class,552.59
Low_Reputation,3912.0,Brass,8.03,15.11,No,No,Yes,Roadways,No,Wealthy,247.72
Moderate_Reputation,29866.0,Marble,61.76,85.66,Yes,No,Yes,Waterways,No,Working Class,976.78
High_Reputation,26493.0,Bronze,142.93,45.46,Yes,No,No,Waterways,No,Working Class,1176.6
Moderate_Reputation,481.0,Clay,3.84,15.43,No,No,No,Roadways,Yes,Working Class,160.41
Very_High_Reputation,1702.0,Aluminium,14.16,24.46,No,Yes,No,Roadways,No,Wealthy,1185.83
Low_Reputation,24654.0,Marble,26.35,44.99,No,Yes,No,Roadways,No,Wealthy,442.49
High_Reputation,161.0,Wood,5.65,21.88,No,No,Yes,Roadways,No,Working Class,514.73
Moderate_Reputation,19381.0,Aluminium,131.75,66.03,No,Yes,No,Roadways,No,Wealthy,2185.14
Moderate_Reputation,2897.0,Clay,9.77,11.86,No,No,Yes,Waterways,Yes,Working Class,557.95
Moderate_Reputation,6045.0,Brass,11.91,54.73,No,No,No,Waterways,No,Working Class,584.07
Very_High_Reputation,223.0,Clay,3.72,14.45,No,Yes,Yes,Roadways,Yes,Wealthy,339.63
Low_Reputation,1189.0,Brass,3.59,12.4,No,No,No,Roadways,No,Working Class,145.57
Low_Reputation,482.0,Wood,6.91,15.52,No,Yes,No,Airways,No,Working Class,153.45
Moderate_Reputation,222.0,Wood,4.17,13.25,Yes,No,Yes,Waterways,No,Working Class,167.73
Low_Reputation,18173.0,Brass,42.41,85.18,No,No,No,Airways,No,Working Class,799.99
High_Reputation,594.0,Stone,4.21,19.95,No,No,Yes,Roadways,No,Wealthy,316.18
High_Reputation,445.0,Aluminium,5.76,21.38,Yes,Yes,Yes,Airways,No,Wealthy,231.33
Moderate_Reputation,19396.0,Brass,52.16,96.24,No,No,No,Roadways,No,Working Class,1565.58
Low_Reputation,1264.0,Aluminium,5.75,16.87,Yes,No,No,Airways,No,Working Class,172.31
Low_Reputation,3859.0,Brass,5.31,20.5,No,Yes,Yes,Airways,No,Wealthy,282.27
Low_Reputation,307.0,Brass,6.35,11.58,Yes,No,No,Waterways,No,Working Class,124.51
Moderate_Reputation,554.0,Brass,4.66,16.58,No,No,Yes,Airways,No,Working Class,204.78
High_Reputation,1493.0,Clay,3.72,17.09,Yes,No,No,Waterways,Yes,Working Class,296.57
Low_Reputation,406.0,Stone,4.19,12.91,No,Yes,No,Airways,No,Wealthy,199.12
High_Reputation,3427.5422818791944,Clay,4.8,12.15,No,Yes,No,Roadways,Yes,Working Class,222.18
Very_High_Reputation,1628.0,Clay,6.34,18.44,No,No,Yes,Roadways,Yes,Wealthy,1333.65
Moderate_Reputation,897.0,Bronze,5.13,22.72,No,No,No,Waterways,No,Working Class,230.76
Low_Reputation,40246.0,Brass,80.11,99.59,Yes,Yes,Yes,Airways,No,Working Class,1166.12
Low_Reputation,326.0,Wood,3.54,13.22,No,Yes,Yes,Airways,No,Wealthy,142.89
Low_Reputation,6621.0,Brass,5.67,30.27,No,No,No,Roadways,No,Working Class,222.17
Low_Reputation,636.0,Wood,4.77,23.32,No,No,Yes,Roadways,No,Working Class,222.83
Moderate_Reputation,27899.66926070039,Brass,4.22,24.11,No,Yes,No,Airways,No,Working Class,225.17
Low_Reputation,4166.0,Aluminium,6.13,22.62,No,No,Yes,Waterways,No,Wealthy,268.68
Very_High_Reputation,90.0,Bronze,4.33,17.08,No,No,No,Roadways,No,Wealthy,288.33
Low_Reputation,21454.0,Bronze,49.11,61.86,No,Yes,No,Airways,No,Wealthy,488.93
Very_High_Reputation,237.0,Clay,6.95,15.58,Yes,Yes,Yes,Airways,Yes,Wealthy,167.93
High_Reputation,43884.0,Bronze,171.41,40.28,Yes,No,No,Waterways,No,Wealthy,1769.24
Moderate_Reputation,3801.0,Stone,16.01,14.68,Yes,No,Yes,Roadways,No,Working Class,315.96
Low_Reputation,25.0,Wood,5.54,18.08,No,No,No,Roadways,No,Working Class,213.19
Low_Reputation,15324.0,Bronze,11.03,47.3,Yes,No,No,Waterways,No,Working Class,269.99
Very_High_Reputation,1351.5868187579215,Aluminium,4.68,15.94,No,No,Yes,Waterways,No,Working Class,238.69
Low_Reputation,16993.0,Bronze,42.68,59.66,No,Yes,No,Roadways,No,Working Class,487.02
High_Reputation,2778.0,Clay,8.46,11.79,Yes,No,Yes,Waterways,Yes,Working Class,678.41
High_Reputation,2524.0,Aluminium,3.61,20.09,Yes,No,No,Airways,No,Working Class,871.73
High_Reputation,433.0,Wood,4.68,11.33,No,No,Yes,Roadways,No,Wealthy,354.51
High_Reputation,16977.728997289974,Bronze,19.94,18.61,No,No,Yes,Roadways,No,Working Class,475.77
Moderate_Reputation,1149.0,Wood,5.14,12.16,No,No,No,Roadways,No,Working Class,206.1
Moderate_Reputation,209.0,Clay,5.56,12.43,No,No,No,Airways,Yes,Working Class,187.89
Low_Reputation,504.0,Bronze,4.16,16.58,No,No,No,Roadways,No,Working Class,152.45
Low_Reputation,1388.0,Bronze,5.04,14.59,Yes,No,No,Roadways,No,Working Class,162.46
Low_Reputation,2800.0,Bronze,6.32,21.46,Yes,No,No,Airways,No,Wealthy,213.76
Moderate_Reputation,35810.0,Bronze,94.7,36.48,No,Yes,Yes,Roadways,No,Working Class,1692.19
Low_Reputation,1898.0,Clay,6.03,15.01,Yes,No,Yes,Waterways,Yes,Working Class,165.75
Low_Reputation,5089.0,Bronze,3.0,56.19,No,No,No,Waterways,No,Working Class,287.76
High_Reputation,551.0,Clay,3.85,13.16,No,No,Yes,Roadways,Yes,Working Class,283.1
High_Reputation,1635.0,Bronze,6.6,13.47,No,Yes,No,Roadways,No,Wealthy,494.67
High_Reputation,25842.0,Brass,32.16,61.77,No,No,No,Roadways,No,Wealthy,2163.53
Low_Reputation,53527.0,Marble,84.75,79.79,No,No,No,Roadways,No,Working Class,774.8
Low_Reputation,348.0,Wood,5.13,22.11,No,No,Yes,Roadways,No,Working Class,177.22
Moderate_Reputation,48.0,Wood,3.25,16.12,No,No,No,Roadways,No,Working Class,144.45
High_Reputation,3427.5422818791944,Clay,3.47,11.93,No,No,Yes,Roadways,Yes,Working Class,152.1
Moderate_Reputation,396.89110225763613,Wood,6.0,20.63,No,Yes,No,Airways,No,Working Class,129.82
Low_Reputation,992.0,Aluminium,6.11,20.7,No,Yes,No,Roadways,No,Working Class,183.32
Low_Reputation,396.89110225763613,Wood,5.57,13.52,Yes,Yes,No,Airways,No,Wealthy,140.7
Low_Reputation,445.0,Stone,3.27,11.92,No,No,No,Roadways,No,Working Class,155.96
Low_Reputation,18.0,Brass,4.52,21.71,Yes,Yes,No,Airways,No,Working Class,167.94
Moderate_Reputation,39.0,Stone,6.26,17.88,Yes,Yes,No,Airways,No,Wealthy,286.51
Moderate_Reputation,867.0,Wood,6.21,11.77,Yes,No,Yes,Waterways,No,Wealthy,298.9
Moderate_Reputation,27899.66926070039,Brass,5.59,23.06,No,No,No,Roadways,No,Working Class,221.32
Low_Reputation,6193.0,Stone,16.63,93.25,No,Yes,No,Roadways,No,Wealthy,667.05
Moderate_Reputation,380.0,Wood,3.73,21.04,No,No,Yes,Roadways,No,Working Class,365.85
Low_Reputation,48671.0,Stone,68.45,99.52,No,Yes,No,Roadways,No,Working Class,764.84
High_Reputation,1983.0,Marble,5.39,14.36,No,No,Yes,Roadways,No,Working Class,293.17
High_Reputation,15816.0,Bronze,10.87,71.32,No,Yes,No,Airways,No,Working Class,1759.97
Very_High_Reputation,791.0,Aluminium,3.23,19.63,No,Yes,No,Roadways,No,Wealthy,907.62
Low_Reputation,8209.0,Clay,5.25,45.1,No,No,No,Roadways,Yes,Working Class,316.85
Low_Reputation,3809.0,Aluminium,3.03,17.06,No,No,Yes,Roadways,No,Working Class,200.37
Moderate_Reputation,7593.0,Brass,22.93,55.58,No,Yes,Yes,Roadways,No,Working Class,633.39
Low_Reputation,27899.66926070039,Brass,169.06,85.75,No,No,Yes,Roadways,No,Working Class,954.92
Very_High_Reputation,108.0,Aluminium,5.15,24.89,No,Yes,No,Airways,No,Wealthy,529.53
Low_Reputation,676.0,Wood,5.56,11.36,No,No,No,Airways,No,Working Class,120.79
Low_Reputation,7157.0,Brass,12.27,59.07,No,Yes,No,Airways,No,Working Class,384.34
Moderate_Reputation,132.0,Aluminium,6.55,18.45,No,No,Yes,Roadways,No,Wealthy,344.7
Moderate_Reputation,55498.0,Stone,139.06,76.24,No,No,Yes,Roadways,No,Working Class,974.02
Very_High_Reputation,819.0,Aluminium,5.69,24.45,Yes,No,Yes,Waterways,No,Working Class,599.41
Low_Reputation,36.0,Bronze,3.96,23.02,No,No,Yes,Airways,No,Working Class,174.98
High_Reputation,1578.0,Aluminium,4.64,16.03,No,No,Yes,Roadways,No,Working Class,370.44
High_Reputation,433.0,Wood,5.85,14.61,No,No,Yes,Waterways,No,Working Class,655.7
Very_High_Reputation,55.0,Wood,6.89,24.04,Yes,Yes,Yes,Airways,No,Wealthy,726.36
Low_Reputation,302.0,Clay,3.65,13.4,No,Yes,Yes,Roadways,Yes,Wealthy,133.05
Low_Reputation,50207.0,Marble,30.19,41.19,Yes,Yes,No,Airways,No,Working Class,460.77
Moderate_Reputation,356.0,Wood,4.08,10.01,Yes,No,Yes,Airways,No,Working Class,230.4
Low_Reputation,63.0,Wood,5.38,22.88,No,No,Yes,Roadways,No,Working Class,179.81
High_Reputation,1008.0,Bronze,4.61,17.74,No,Yes,No,Roadways,No,Working Class,386.83
Moderate_Reputation,153.0,Wood,5.26,10.09,No,No,Yes,Airways,No,Working Class,149.94
Moderate_Reputation,786.0,Clay,6.73,14.0,No,No,Yes,Waterways,Yes,Working Class,231.24
High_Reputation,2431.0,Clay,7.12,14.39,No,No,No,Roadways,Yes,Working Class,801.65
Moderate_Reputation,15590.0,Brass,22.03,57.78,No,No,No,Airways,No,Working Class,687.5
Moderate_Reputation,16977.728997289974,Bronze,41.41,59.21,No,Yes,No,Airways,No,Working Class,890.85
Moderate_Reputation,58.0,Wood,4.99,18.12,No,Yes,No,Roadways,No,Working Class,217.93
High_Reputation,508.0,Wood,6.27,14.81,No,No,Yes,Roadways,No,Working Class,426.78
High_Reputation,4900.0,Clay,28.02,23.0,No,No,Yes,Airways,Yes,Working Class,835.68
Low_Reputation,293.0,Aluminium,5.54,14.7,No,No,No,Roadways,No,Working Class,111.79
Low_Reputation,41940.0,Stone,109.61,86.48,No,Yes,No,Roadways,No,Wealthy,857.89
High_Reputation,145.0,Wood,3.89,20.89,Yes,Yes,Yes,Airways,No,Working Class,320.84
Moderate_Reputation,21456.0,Clay,22.79,26.98,Yes,No,No,Waterways,Yes,Working Class,484.49
High_Reputation,11491.0,Brass,27.58,54.22,No,No,No,Roadways,No,Working Class,1792.02
Low_Reputation,28674.0,Stone,20.63,69.22,No,No,Yes,Roadways,No,Working Class,475.7
Low_Reputation,166.0,Wood,3.76,11.72,Yes,No,No,Airways,No,Working Class,104.81
High_Reputation,591.0,Aluminium,4.33,10.26,No,No,No,Roadways,No,Working Class,297.34
Moderate_Reputation,30563.0,Marble,57.01,89.34,No,Yes,No,Airways,No,Wealthy,892.98
Low_Reputation,123.0,Wood,3.92,11.62,No,No,Yes,Roadways,No,Wealthy,122.11
High_Reputation,27899.66926070039,Brass,6.12,23.53,No,No,Yes,Roadways,No,Working Class,365.92
Low_Reputation,3387.0,Bronze,5.84,12.19,Yes,No,No,Waterways,No,Working Class,131.88
Moderate_Reputation,291.0,Marble,3.74,19.87,Yes,No,Yes,Waterways,No,Working Class,210.1
Low_Reputation,217.0,Brass,4.89,21.31,No,No,Yes,Roadways,No,Working Class,191.55
Low_Reputation,1089.0,Clay,3.27,18.41,No,No,Yes,Airways,Yes,Working Class,181.68
Very_High_Reputation,27899.66926070039,Brass,33.77,66.99,No,No,No,Waterways,No,Working Class,995.83
High_Reputation,2573.0,Marble,7.49,20.45,No,No,No,Airways,No,Working Class,533.29
High_Reputation,401.0,Clay,4.28,12.57,No,No,Yes,Waterways,Yes,Working Class,345.27
Moderate_Reputation,428.0,Clay,6.45,20.6,No,No,Yes,Roadways,Yes,Working Class,307.72
Moderate_Reputation,11623.0,Bronze,12.85,76.49,Yes,Yes,No,Airways,No,Working Class,974.25
Low_Reputation,451.0,Brass,6.75,20.19,No,No,No,Roadways,No,Wealthy,187.49
Moderate_Reputation,413.0,Wood,6.99,19.52,No,No,Yes,Roadways,No,Working Class,366.18
Low_Reputation,4258.0,Stone,7.69,17.31,No,No,No,Roadways,No,Working Class,249.52
Moderate_Reputation,5858.0,Brass,16.93,85.49,No,No,No,Roadways,No,Working Class,825.5
Moderate_Reputation,20659.0,Marble,133.3,95.05,No,No,Yes,Roadways,No,Working Class,904.72
Moderate_Reputation,14427.0,Bronze,48.75,75.66,No,No,Yes,Waterways,No,Working Class,1237.41
Low_Reputation,6420.0,Clay,18.25,35.42,Yes,No,Yes,Waterways,Yes,Working Class,361.23
Low_Reputation,1335.0,Bronze,3.58,13.45,No,No,No,Roadways,No,Working Class,134.84
Moderate_Reputation,4554.0,Bronze,14.64,11.09,Yes,No,Yes,Waterways,No,Working Class,192.05
High_Reputation,961.0,Wood,4.28,24.45,Yes,No,No,Waterways,No,Working Class,190.85
Moderate_Reputation,5194.0,Clay,18.15,78.24,Yes,No,No,Waterways,Yes,Wealthy,1344.13
High_Reputation,1100.0,Bronze,6.0,15.35,No,No,Yes,Airways,No,Working Class,410.59
High_Reputation,372.0,Aluminium,4.15,10.43,No,No,No,Waterways,No,Working Class,258.18
High_Reputation,1754.0,Aluminium,6.03,19.39,No,No,Yes,Roadways,No,Working Class,853.31
Very_High_Reputation,3652.0,Aluminium,18.53,20.43,Yes,No,Yes,Waterways,No,Working Class,234.46
Moderate_Reputation,10931.0,Bronze,14.11,32.52,No,No,No,Roadways,No,Working Class,557.06
Low_Reputation,99.0,Wood,4.19,12.11,No,Yes,No,Airways,No,Working Class,101.98
Moderate_Reputation,545.0,Wood,3.84,23.28,Yes,No,No,Waterways,No,Working Class,215.61
Moderate_Reputation,30791.0,Brass,169.5,81.38,No,Yes,Yes,Roadways,No,Working Class,1616.46
High_Reputation,9592.0,Stone,53.06,31.12,Yes,No,No,Airways,No,Wealthy,1733.1
Low_Reputation,421.0,Clay,3.26,16.42,No,No,Yes,Roadways,Yes,Working Class,364.28
Low_Reputation,538.0,Aluminium,5.95,14.28,No,No,Yes,Roadways,No,Working Class,159.67
Low_Reputation,9983.0,Clay,43.06,85.58,Yes,No,Yes,Waterways,Yes,Working Class,705.17
Low_Reputation,131.0,Aluminium,6.8,14.94,Yes,No,Yes,Roadways,No,Wealthy,176.75
Low_Reputation,16635.0,Stone,13.98,76.23,Yes,No,Yes,Waterways,No,Working Class,519.85
Moderate_Reputation,386.0,Wood,5.08,23.28,No,Yes,No,Airways,No,Working Class,267.03
High_Reputation,4407.0,Brass,23.29,16.77,No,Yes,No,Roadways,No,Wealthy,512.3
High_Reputation,3030.0,Aluminium,33.56,16.74,No,Yes,No,Roadways,No,Working Class,1261.26
High_Reputation,5000.0,Aluminium,7.59,62.61,No,Yes,No,Airways,No,Wealthy,2527.91
Moderate_Reputation,33.0,Clay,5.9,23.57,Yes,No,Yes,Waterways,Yes,Working Class,185.25
High_Reputation,6536.0,Marble,21.41,45.41,No,No,No,Waterways,No,Working Class,523.57
Low_Reputation,367.0,Clay,3.15,11.68,Yes,No,No,Waterways,Yes,Working Class,124.81
Low_Reputation,68.0,Wood,4.32,24.56,No,Yes,No,Roadways,No,Wealthy,188.03
Moderate_Reputation,303.0,Stone,6.46,13.44,Yes,No,No,Airways,No,Working Class,247.91
Moderate_Reputation,332.0,Wood,3.96,23.85,No,No,No,Waterways,No,Working Class,224.14
Moderate_Reputation,649.0,Aluminium,6.73,21.34,No,No,No,Roadways,No,Wealthy,262.15
Low_Reputation,293.0,Wood,3.35,12.99,No,No,No,Roadways,No,Working Class,101.21
Low_Reputation,2404.0,Clay,7.58,16.59,Yes,No,No,Waterways,Yes,Working Class,233.23
Low_Reputation,574.0,Aluminium,6.78,10.37,No,No,Yes,Roadways,No,Working Class,351.13
High_Reputation,3996.0,Brass,38.03,24.82,No,No,No,Roadways,No,Wealthy,768.26
High_Reputation,12204.0,Bronze,5.36,90.66,No,No,Yes,Roadways,No,Working Class,1312.94
Moderate_Reputation,365.0,Aluminium,3.8,18.76,Yes,No,Yes,Airways,No,Wealthy,360.58
High_Reputation,147.0,Clay,5.98,24.9,No,Yes,No,Roadways,Yes,Working Class,351.95
Moderate_Reputation,4851.0,Brass,15.11,24.25,No,Yes,Yes,Airways,No,Working Class,445.39
High_Reputation,37164.0,Marble,195.4,42.6,Yes,No,No,Waterways,No,Working Class,1077.68
Low_Reputation,568.0,Marble,5.77,13.16,No,No,No,Waterways,No,Working Class,174.0
Low_Reputation,84383.0,Stone,201.25,47.23,Yes,No,No,Airways,No,Working Class,984.07
Low_Reputation,70415.0,Bronze,52.29,55.19,Yes,Yes,No,Airways,No,Wealthy,1188.78
High_Reputation,513.0,Brass,4.05,10.21,Yes,Yes,Yes,Airways,No,Wealthy,319.04
High_Reputation,355.0,Wood,5.04,22.68,Yes,No,No,Waterways,No,Working Class,665.8
Low_Reputation,6637.0,Bronze,3.56,46.73,Yes,Yes,Yes,Airways,No,Working Class,498.87
Moderate_Reputation,127.0,Wood,6.54,20.25,No,No,No,Roadways,No,Working Class,239.63
High_Reputation,1999.0,Aluminium,14.66,18.45,No,No,No,Airways,No,Working Class,341.81
Moderate_Reputation,3842.0,Clay,10.06,22.22,No,Yes,No,Airways,Yes,Working Class,531.52
Moderate_Reputation,97.0,Wood,3.4,19.01,Yes,Yes,No,Airways,No,Working Class,209.24
Low_Reputation,35.0,Wood,3.52,11.33,No,No,No,Roadways,No,Working Class,90.94
High_Reputation,26.0,Aluminium,3.42,18.11,No,No,No,Waterways,No,Working Class,220.81
Low_Reputation,383.0,Bronze,3.64,18.81,No,Yes,No,Airways,No,Working Class,176.98
High_Reputation,418.0,Wood,5.95,22.3,No,Yes,Yes,Airways,No,Wealthy,698.4
Low_Reputation,2656.0,Brass,8.52,14.74,Yes,Yes,No,Airways,No,Wealthy,240.69
Low_Reputation,2879.0,Aluminium,7.78,15.71,No,No,Yes,Roadways,No,Working Class,253.98
Moderate_Reputation,484.0,Aluminium,3.13,10.79,Yes,Yes,No,Airways,No,Wealthy,167.64
Moderate_Reputation,25522.0,Aluminium,65.07,40.52,No,No,No,Roadways,No,Working Class,972.34
Low_Reputation,2938.0,Brass,5.38,11.37,Yes,Yes,Yes,Airways,No,Wealthy,245.96
Moderate_Reputation,59674.0,Brass,81.41,43.97,Yes,Yes,Yes,Airways,No,Working Class,2313.43
Low_Reputation,3391.0,Bronze,7.94,21.06,No,No,Yes,Airways,No,Working Class,266.72
High_Reputation,269.0,Aluminium,3.78,11.28,No,No,Yes,Airways,No,Working Class,242.32
Low_Reputation,1599.0,Aluminium,3.67,18.47,No,No,Yes,Waterways,No,Working Class,147.83
Moderate_Reputation,21.0,Wood,3.01,17.6,Yes,No,No,Waterways,No,Working Class,126.73
Low_Reputation,63.0,Wood,5.86,16.99,No,Yes,No,Roadways,No,Working Class,144.54
Moderate_Reputation,12986.0,Brass,29.53,78.81,No,No,No,Airways,No,Working Class,1495.94
Moderate_Reputation,180.0,Aluminium,4.17,15.61,No,No,No,Roadways,No,Wealthy,166.91
Low_Reputation,315.0,Aluminium,3.75,12.34,No,No,Yes,Roadways,No,Working Class,110.69
Low_Reputation,653.0,Wood,3.94,11.04,Yes,No,Yes,Waterways,No,Working Class,163.07
Low_Reputation,188.0,Clay,6.64,16.81,No,No,No,Roadways,Yes,Working Class,174.42
High_Reputation,200.0,Aluminium,5.72,17.29,No,No,No,Roadways,No,Wealthy,343.82
Moderate_Reputation,912.0,Clay,6.22,23.35,No,Yes,No,Airways,Yes,Working Class,257.39
Moderate_Reputation,16.0,Clay,6.04,23.14,No,Yes,Yes,Roadways,Yes,Wealthy,280.9
Moderate_Reputation,1544.0,Aluminium,4.17,13.25,No,No,Yes,Roadways,No,Wealthy,389.73
Very_High_Reputation,141.0,Clay,6.11,11.04,Yes,No,No,Waterways,Yes,Working Class,471.96
High_Reputation,457.0,Aluminium,3.49,22.07,No,Yes,Yes,Roadways,No,Working Class,382.29
High_Reputation,46034.0,Stone,158.62,75.04,Yes,Yes,Yes,Airways,No,Working Class,1840.2
Moderate_Reputation,164.0,Brass,6.41,18.41,No,No,Yes,Roadways,No,Working Class,221.36
Very_High_Reputation,3049.0,Bronze,5.94,11.41,Yes,Yes,Yes,Airways,No,Working Class,676.2
High_Reputation,2559.0,Brass,16.9,15.37,No,Yes,No,Roadways,No,Wealthy,572.48
Low_Reputation,254.0,Wood,4.86,19.77,No,No,Yes,Roadways,No,Working Class,166.64
Low_Reputation,2573.0,Clay,3.68,15.49,No,No,Yes,Airways,Yes,Working Class,226.0
Moderate_Reputation,651.0,Marble,5.84,19.56,Yes,No,No,Airways,No,Working Class,274.67
Low_Reputation,22.0,Wood,6.1,17.41,Yes,No,No,Waterways,No,Working Class,116.26
High_Reputation,1543.0,Clay,13.67,18.1,No,No,Yes,Roadways,Yes,Working Class,428.63
Moderate_Reputation,20337.0,Marble,43.34,49.18,Yes,No,Yes,Waterways,No,Working Class,763.41
High_Reputation,370.0,Aluminium,6.47,16.36,No,No,No,Waterways,No,Working Class,414.94
Moderate_Reputation,142.0,Wood,6.25,18.37,Yes,No,No,Waterways,No,Working Class,190.69
Low_Reputation,3570.0,Clay,5.44,19.46,No,Yes,No,Airways,Yes,Wealthy,273.06
Moderate_Reputation,1972.0,Aluminium,4.2,19.88,No,Yes,Yes,Airways,No,Working Class,287.79
High_Reputation,5535.0,Clay,42.91,57.16,No,No,No,Roadways,Yes,Working Class,1915.02
Moderate_Reputation,319.0,Wood,6.93,17.61,No,No,No,Roadways,No,Working Class,166.98
Moderate_Reputation,1054.0,Aluminium,6.21,17.09,Yes,Yes,No,Airways,No,Working Class,294.92
Moderate_Reputation,1351.5868187579215,Aluminium,29.96,19.83,Yes,Yes,No,Airways,No,Wealthy,502.03
High_Reputation,128.0,Aluminium,5.81,12.37,Yes,Yes,No,Airways,No,Working Class,251.77
Low_Reputation,2321.0,Aluminium,6.9,16.53,No,No,No,Waterways,No,Working Class,171.09
Very_High_Reputation,2964.0,Brass,5.42,13.39,Yes,No,Yes,Waterways,No,Working Class,587.26
Moderate_Reputation,16977.728997289974,Bronze,6.46,22.29,No,No,No,Airways,No,Working Class,219.89
Low_Reputation,96.0,Aluminium,3.08,21.1,No,No,No,Airways,No,Wealthy,151.37
Moderate_Reputation,44975.0,Marble,171.16,43.47,Yes,No,No,Airways,No,Wealthy,946.72
Moderate_Reputation,33354.0,Stone,37.73,66.25,No,Yes,No,Roadways,No,Working Class,758.91
Moderate_Reputation,6339.0,Clay,6.44,74.38,No,No,No,Roadways,Yes,Working Class,665.35
High_Reputation,1351.5868187579215,Aluminium,4.56,16.75,Yes,No,No,Airways,No,Working Class,458.05
Moderate_Reputation,358.0,Wood,6.25,16.8,No,Yes,Yes,Roadways,No,Working Class,241.63
Low_Reputation,12605.0,Bronze,23.05,47.72,Yes,No,Yes,Waterways,No,Working Class,359.31
High_Reputation,3579.0,Stone,11.95,24.39,Yes,Yes,No,Airways,No,Working Class,454.62
Low_Reputation,2962.0,Brass,5.92,19.07,No,No,No,Waterways,No,Working Class,173.46
Low_Reputation,16977.728997289974,Bronze,6.44,14.8,Yes,No,No,Airways,No,Working Class,458.89
High_Reputation,3726.0,Clay,13.59,15.07,Yes,No,No,Waterways,Yes,Working Class,466.91
High_Reputation,67.0,Bronze,6.46,24.73,No,No,Yes,Roadways,No,Wealthy,452.2
High_Reputation,15.0,Clay,4.72,19.65,No,No,No,Roadways,Yes,Working Class,124.66
Moderate_Reputation,274.0,Wood,6.45,20.8,Yes,No,No,Waterways,No,Working Class,239.81
Moderate_Reputation,117.0,Wood,6.47,12.42,No,No,No,Airways,No,Working Class,168.99
Low_Reputation,3591.0,Brass,16.83,13.39,Yes,No,Yes,Waterways,No,Working Class,201.21
Low_Reputation,3030.0,Bronze,5.04,18.19,No,No,Yes,Roadways,No,Working Class,223.29
Moderate_Reputation,28.0,Wood,6.06,14.76,Yes,No,No,Waterways,No,Working Class,174.74
Low_Reputation,184.0,Bronze,5.96,18.47,Yes,No,No,Airways,No,Working Class,192.16
Moderate_Reputation,4611.0,Brass,17.59,22.19,No,Yes,No,Airways,No,Wealthy,485.98
Low_Reputation,157.0,Wood,4.4,14.83,No,No,Yes,Roadways,No,Working Class,120.93
Very_High_Reputation,2369.0,Marble,3.97,24.58,Yes,No,No,Waterways,No,Working Class,408.29
Moderate_Reputation,29.0,Wood,5.11,23.68,No,Yes,Yes,Roadways,No,Wealthy,256.71
Moderate_Reputation,885.0,Bronze,3.53,14.45,No,Yes,Yes,Roadways,No,Working Class,202.27
High_Reputation,6962.0,Clay,27.87,92.02,No,Yes,Yes,Roadways,Yes,Working Class,2297.81
Low_Reputation,149.0,Wood,3.6,10.75,No,No,No,Roadways,No,Working Class,98.69
